SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Nov 07 10:07:35 EST 2024
User: Physics
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G57144
Integration Time (usec): 20000 (USB2G57144)
Spectra Averaged: 10 (USB2G57144)
Boxcar Smoothing: 0 (USB2G57144)
Correct for Electrical Dark: No (USB2G57144)
Strobe/Lamp Enabled: No (USB2G57144)
Correct for Detector Non-linearity: No (USB2G57144)
Correct for Stray Light: No (USB2G57144)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
350.00	5.26
351.00	6.70
352.00	9.49
353.00	11.16
354.00	12.09
355.00	14.35
356.00	15.54
357.00	15.24
358.00	18.63
359.00	21.76
360.00	20.23
361.00	23.23
362.00	25.68
363.00	27.13
364.00	26.54
365.00	28.18
366.00	35.97
367.00	31.67
368.00	24.42
369.00	37.62
370.00	40.71
371.00	48.17
372.00	44.08
373.00	31.99
374.00	39.62
375.00	46.60
376.00	47.05
377.00	49.33
378.00	50.19
379.00	54.36
380.00	54.90
381.00	62.64
382.00	61.57
383.00	56.48
384.00	65.67
385.00	68.25
386.00	74.90
387.00	80.41
388.00	75.12
389.00	83.42
390.00	77.36
391.00	80.38
392.00	101.66
393.00	104.71
394.00	107.26
395.00	84.20
396.00	100.93
397.00	114.35
398.00	104.41
399.00	121.25
400.00	131.61
401.00	126.03
402.00	116.63
403.00	117.31
404.00	163.49
405.00	80.23
406.00	170.43
407.00	225.15
408.00	141.99
409.00	97.67
410.00	218.16
411.00	131.31
412.00	180.97
413.00	171.87
414.00	185.37
415.00	160.85
416.00	192.70
417.00	192.89
418.00	153.15
419.00	222.11
420.00	205.58
421.00	211.53
422.00	205.88
423.00	205.99
424.00	214.23
425.00	211.26
426.00	217.70
427.00	224.41
428.00	231.45
429.00	240.63
430.00	246.68
431.00	260.55
432.00	268.84
433.00	278.53
434.00	293.63
435.00	295.61
436.00	315.38
437.00	312.64
438.00	347.72
439.00	389.82
440.00	289.96
441.00	346.69
442.00	354.01
443.00	414.74
444.00	348.25
445.00	359.44
446.00	366.17
447.00	381.04
448.00	380.24
449.00	395.61
450.00	403.31
451.00	414.89
452.00	404.98
453.00	448.82
454.00	460.34
455.00	417.08
456.00	498.35
457.00	449.88
458.00	471.33
459.00	496.66
460.00	496.99
461.00	504.00
462.00	537.62
463.00	570.46
464.00	483.48
465.00	493.18
466.00	589.91
467.00	578.57
468.00	546.05
469.00	620.68
470.00	657.27
471.00	620.69
472.00	637.34
473.00	677.68
474.00	715.74
475.00	761.01
476.00	795.36
477.00	755.01
478.00	753.54
479.00	813.04
480.00	920.10
481.00	822.00
482.00	907.18
483.00	969.41
484.00	1026.28
485.00	1071.60
486.00	1163.99
487.00	1221.51
488.00	1124.85
489.00	1264.01
490.00	1300.73
491.00	1360.96
492.00	1404.24
493.00	1420.26
494.00	1490.99
495.00	1532.58
496.00	1480.38
497.00	1624.17
498.00	1556.68
499.00	1394.54
500.00	1513.75
501.00	1643.88
502.00	1731.55
503.00	1633.76
504.00	1684.57
505.00	1770.07
506.00	1679.72
507.00	1689.54
508.00	1834.25
509.00	1677.68
510.00	1825.48
511.00	1962.49
512.00	2108.67
513.00	1537.17
514.00	1734.34
515.00	1978.89
516.00	1977.86
517.00	1924.62
518.00	1990.00
519.00	2012.16
520.00	2016.56
521.00	2019.91
522.00	2055.60
523.00	2089.95
524.00	2153.38
525.00	2206.06
526.00	2285.67
527.00	2215.92
528.00	2214.22
529.00	2245.69
530.00	2577.89
531.00	2667.12
532.00	1988.42
533.00	2364.92
534.00	2432.69
535.00	2409.58
536.00	2410.09
537.00	2370.80
538.00	2443.11
539.00	2591.57
540.00	2617.18
541.00	2702.27
542.00	2768.52
543.00	2808.47
544.00	2450.85
545.00	2194.08
546.00	2525.92
547.00	2961.53
548.00	2818.79
549.00	1705.41
550.00	2508.63
551.00	3327.66
552.00	3069.47
553.00	3120.78
554.00	2983.59
555.00	3269.50
556.00	3251.73
557.00	3256.01
558.00	3188.34
559.00	3144.45
560.00	3013.59
561.00	2977.06
562.00	2871.17
563.00	2765.25
564.00	2700.96
565.00	2703.18
566.00	2882.99
567.00	2939.92
568.00	2992.41
569.00	2967.19
570.00	3006.06
571.00	2811.90
572.00	2886.35
573.00	2906.88
574.00	2971.13
575.00	2982.35
576.00	3061.06
577.00	2995.34
578.00	2893.55
579.00	3048.99
580.00	2985.66
581.00	2853.96
582.00	2871.04
583.00	2860.64
584.00	2876.39
585.00	2498.93
586.00	2409.33
587.00	2697.17
588.00	2565.10
589.00	2526.80
590.00	2642.85
591.00	2620.97
592.00	2672.50
593.00	3343.36
594.00	2892.81
595.00	2828.48
596.00	2632.47
597.00	2753.68
598.00	2890.95
599.00	2879.63
600.00	2865.86
601.00	2951.51
602.00	2941.33
603.00	3155.96
604.00	2883.66
605.00	3288.56
606.00	3235.93
607.00	3173.75
608.00	3059.08
609.00	2983.99
610.00	3005.52
611.00	2952.15
612.00	2887.44
613.00	2874.47
614.00	2866.03
615.00	2833.61
616.00	2789.73
617.00	2803.84
618.00	2857.89
619.00	2909.39
620.00	2828.90
621.00	2836.96
622.00	2810.93
623.00	2821.11
624.00	2796.97
625.00	2796.26
626.00	2811.38
627.00	2813.89
628.00	2834.55
629.00	2824.25
630.00	2863.38
631.00	2918.65
632.00	2944.85
633.00	2944.15
634.00	2971.27
635.00	2966.48
636.00	2944.92
637.00	2958.16
638.00	2963.10
639.00	2961.70
640.00	2968.68
641.00	2962.36
642.00	2939.39
643.00	2930.67
644.00	2853.98
645.00	2894.08
646.00	2910.86
647.00	2914.90
648.00	2920.97
649.00	2893.82
650.00	2885.36
651.00	2855.29
652.00	2863.29
653.00	2835.82
654.00	2849.76
655.00	2806.09
656.00	2803.44
657.00	2786.94
658.00	2744.28
659.00	2699.84
660.00	2647.27
661.00	2604.99
662.00	2578.39
663.00	2560.68
664.00	2696.84
665.00	2699.14
666.00	2742.70
667.00	2768.56
668.00	2762.25
669.00	2747.76
670.00	2754.38
671.00	2743.79
672.00	2720.77
673.00	2713.46
674.00	2696.39
675.00	2694.68
676.00	2680.28
677.00	2663.66
678.00	2576.48
679.00	2603.73
680.00	2635.21
681.00	2621.06
682.00	2617.23
683.00	2613.14
684.00	2595.29
685.00	2587.79
686.00	2559.19
687.00	2550.74
688.00	2526.68
689.00	2538.40
690.00	2266.94
691.00	2511.72
692.00	2508.72
693.00	2438.94
694.00	2427.34
695.00	2398.38
696.00	2381.87
697.00	2372.38
698.00	2354.12
699.00	2328.09
700.00	2316.02
701.00	2303.41
702.00	2278.64
703.00	2260.63
704.00	2225.97
705.00	2215.10
706.00	2204.50
707.00	2194.69
708.00	2178.22
709.00	2157.70
710.00	2160.01
711.00	2127.40
712.00	2114.87
713.00	2083.68
714.00	2071.84
715.00	2061.38
716.00	2052.44
717.00	2029.39
718.00	2024.35
719.00	2015.29
720.00	1991.66
721.00	1970.10
722.00	1955.37
723.00	1952.76
724.00	1932.86
725.00	1928.48
726.00	1936.73
727.00	1900.26
728.00	1874.03
729.00	1870.47
730.00	1866.64
731.00	1856.60
732.00	1837.00
733.00	1825.48
734.00	1820.90
735.00	1804.07
736.00	1802.51
737.00	1783.98
738.00	1769.81
739.00	1754.67
740.00	1756.80
741.00	1746.78
742.00	1729.06
743.00	1710.08
744.00	1684.99
745.00	1692.62
746.00	1680.46
747.00	1659.52
748.00	1664.21
749.00	1628.66
750.00	1623.34
751.00	1613.71
752.00	1600.75
753.00	1603.98
754.00	1572.03
755.00	1556.32
756.00	1545.55
757.00	1535.38
758.00	1517.06
759.00	1511.61
760.00	1493.87
761.00	1475.75
762.00	1470.11
763.00	1452.84
764.00	1447.99
765.00	1425.76
766.00	1410.72
767.00	1401.05
768.00	1390.51
769.00	1362.39
770.00	1353.09
771.00	1340.51
772.00	1335.19
773.00	1310.29
774.00	1294.98
775.00	1283.46
776.00	1266.33
777.00	1255.70
778.00	1246.80
779.00	1229.31
780.00	1214.79
781.00	1181.46
782.00	1084.63
783.00	1181.04
784.00	1156.94
785.00	1144.52
786.00	1128.28
787.00	1114.01
788.00	1106.09
789.00	1085.67
790.00	1087.21
791.00	1092.26
792.00	1083.68
793.00	1088.26
794.00	1086.00
795.00	1080.43
796.00	1086.84
797.00	1065.21
798.00	1063.61
799.00	1073.28
800.00	1062.21
801.00	1055.25
802.00	1048.92
803.00	1037.08
804.00	1022.96
805.00	1023.48
806.00	1008.03
807.00	1000.52
808.00	991.88
809.00	980.70
810.00	959.16
811.00	961.73
812.00	944.34
813.00	934.55
814.00	923.87
815.00	914.05
816.00	904.30
817.00	886.41
818.00	870.67
819.00	864.50
820.00	850.14
821.00	851.57
822.00	842.98
823.00	835.29
824.00	812.30
825.00	814.81
826.00	805.96
827.00	794.87
828.00	784.63
829.00	784.67
830.00	770.22
831.00	759.74
832.00	754.66
833.00	745.06
834.00	736.09
835.00	730.33
836.00	718.75
837.00	714.15
838.00	713.56
839.00	703.41
840.00	695.43
841.00	691.38
842.00	674.85
843.00	677.30
844.00	669.01
845.00	663.01
846.00	658.30
847.00	654.13
848.00	646.53
849.00	638.36
850.00	633.31
851.00	626.64
852.00	624.93
853.00	618.63
854.00	610.33
855.00	603.83
856.00	593.25
857.00	598.17
858.00	590.94
859.00	583.40
860.00	573.56
861.00	586.76
862.00	563.07
863.00	565.73
864.00	557.64
865.00	554.00
866.00	515.19
867.00	532.28
868.00	532.74
869.00	525.35
870.00	520.96
871.00	513.63
872.00	511.92
873.00	497.09
874.00	484.82
875.00	467.01
876.00	482.11
877.00	471.40
878.00	460.38
879.00	448.34
880.00	450.59
881.00	450.47
882.00	449.78
883.00	453.76
884.00	457.26
885.00	449.64
886.00	454.26
887.00	453.51
888.00	463.11
889.00	457.77
890.00	456.98
891.00	442.27
892.00	417.26
893.00	436.68
894.00	457.53
895.00	458.85
896.00	452.40
897.00	450.41
898.00	450.94
899.00	450.14
900.00	438.72
901.00	417.26
902.00	440.16
903.00	433.52
904.00	440.41
905.00	435.18
906.00	377.72
907.00	425.23
908.00	421.17
909.00	411.35
910.00	404.92
911.00	401.01
912.00	381.46
913.00	384.73
914.00	385.22
915.00	375.02
916.00	373.72
917.00	368.63
918.00	365.94
919.00	323.33
920.00	346.41
921.00	347.77
922.00	341.51
923.00	337.06
924.00	327.44
925.00	316.68
926.00	320.00
927.00	308.53
928.00	308.35
929.00	301.83
930.00	293.93
931.00	293.31
932.00	260.11
933.00	284.17
934.00	280.98
935.00	261.56
936.00	263.74
937.00	271.86
938.00	241.65
939.00	259.37
940.00	247.07
941.00	250.92
942.00	248.40
943.00	233.16
944.00	209.58
945.00	230.42
946.00	228.89
947.00	219.55
948.00	192.13
949.00	208.36
950.00	213.02
951.00	205.53
952.00	200.11
953.00	176.76
954.00	199.15
955.00	191.23
956.00	190.46
957.00	181.48
958.00	187.02
959.00	186.76
960.00	169.78
961.00	164.92
962.00	169.60
963.00	170.62
964.00	164.93
965.00	159.71
966.00	163.26
967.00	162.01
968.00	154.18
969.00	154.81
970.00	150.05
971.00	150.29
972.00	144.70
973.00	141.59
974.00	137.94
975.00	144.32
976.00	119.92
977.00	133.22
978.00	133.87
979.00	132.26
980.00	128.00
981.00	127.93
982.00	128.02
983.00	116.10
984.00	111.53
985.00	119.42
986.00	113.39
987.00	113.14
988.00	102.49
989.00	103.69
990.00	98.43
991.00	104.02
992.00	99.04
993.00	96.89
994.00	93.70
995.00	93.69
996.00	87.55
997.00	85.93
998.00	84.69
999.00	81.14
1000.00	79.51
