SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Nov 07 10:03:16 EST 2024
User: Physics
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G57144
Integration Time (usec): 50000 (USB2G57144)
Spectra Averaged: 10 (USB2G57144)
Boxcar Smoothing: 0 (USB2G57144)
Correct for Electrical Dark: No (USB2G57144)
Strobe/Lamp Enabled: No (USB2G57144)
Correct for Detector Non-linearity: No (USB2G57144)
Correct for Stray Light: No (USB2G57144)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
350.00	4.63
351.00	4.46
352.00	7.27
353.00	7.02
354.00	8.13
355.00	8.48
356.00	10.91
357.00	10.84
358.00	13.13
359.00	14.63
360.00	13.44
361.00	15.85
362.00	15.61
363.00	17.53
364.00	16.89
365.00	17.56
366.00	23.20
367.00	20.59
368.00	16.97
369.00	24.41
370.00	26.22
371.00	30.23
372.00	29.50
373.00	21.39
374.00	26.36
375.00	28.94
376.00	30.22
377.00	33.39
378.00	34.19
379.00	38.66
380.00	35.08
381.00	42.43
382.00	42.86
383.00	39.60
384.00	45.19
385.00	47.11
386.00	47.76
387.00	54.61
388.00	52.32
389.00	58.19
390.00	55.14
391.00	54.66
392.00	71.51
393.00	72.22
394.00	71.90
395.00	59.94
396.00	70.87
397.00	77.49
398.00	74.39
399.00	84.75
400.00	93.43
401.00	90.82
402.00	83.38
403.00	80.05
404.00	113.66
405.00	60.78
406.00	118.87
407.00	160.24
408.00	100.48
409.00	74.54
410.00	153.52
411.00	97.01
412.00	131.56
413.00	124.61
414.00	134.06
415.00	117.62
416.00	142.34
417.00	141.33
418.00	116.64
419.00	165.84
420.00	156.61
421.00	156.09
422.00	156.08
423.00	156.24
424.00	159.13
425.00	164.12
426.00	169.49
427.00	169.25
428.00	177.01
429.00	182.83
430.00	191.17
431.00	196.94
432.00	206.09
433.00	215.75
434.00	225.06
435.00	225.67
436.00	247.39
437.00	238.80
438.00	267.19
439.00	299.41
440.00	228.55
441.00	272.51
442.00	277.95
443.00	323.26
444.00	276.27
445.00	284.82
446.00	287.39
447.00	300.33
448.00	299.92
449.00	317.11
450.00	323.28
451.00	333.41
452.00	324.79
453.00	361.87
454.00	372.97
455.00	338.25
456.00	405.50
457.00	361.25
458.00	383.07
459.00	406.64
460.00	408.55
461.00	410.06
462.00	445.09
463.00	473.62
464.00	402.38
465.00	409.50
466.00	487.64
467.00	488.81
468.00	457.18
469.00	515.25
470.00	554.34
471.00	520.03
472.00	539.89
473.00	575.94
474.00	601.57
475.00	654.15
476.00	678.39
477.00	645.53
478.00	643.63
479.00	696.38
480.00	782.61
481.00	712.33
482.00	788.33
483.00	838.21
484.00	889.42
485.00	930.93
486.00	1006.55
487.00	1064.81
488.00	979.94
489.00	1106.60
490.00	1148.41
491.00	1193.55
492.00	1231.19
493.00	1257.20
494.00	1323.51
495.00	1357.12
496.00	1306.62
497.00	1445.28
498.00	1390.03
499.00	1253.46
500.00	1363.11
501.00	1484.76
502.00	1557.94
503.00	1473.05
504.00	1524.25
505.00	1605.63
506.00	1524.78
507.00	1529.12
508.00	1676.10
509.00	1544.09
510.00	1671.68
511.00	1797.55
512.00	1940.29
513.00	1421.32
514.00	1605.30
515.00	1827.86
516.00	1843.61
517.00	1787.99
518.00	1851.34
519.00	1877.40
520.00	1883.59
521.00	1888.38
522.00	1926.27
523.00	1974.29
524.00	2030.85
525.00	2088.20
526.00	2172.29
527.00	2111.80
528.00	2112.33
529.00	2144.47
530.00	2458.56
531.00	2536.04
532.00	1900.42
533.00	2269.11
534.00	2350.33
535.00	2339.00
536.00	2323.39
537.00	2290.71
538.00	2359.82
539.00	2522.56
540.00	2537.75
541.00	2633.04
542.00	2709.17
543.00	2740.48
544.00	2404.56
545.00	2148.81
546.00	2476.49
547.00	2913.71
548.00	2782.55
549.00	1682.29
550.00	2489.32
551.00	3300.05
552.00	3054.91
553.00	3103.37
554.00	2987.56
555.00	3281.00
556.00	3257.04
557.00	3266.87
558.00	3210.41
559.00	3155.30
560.00	3037.30
561.00	3000.05
562.00	2915.55
563.00	2808.16
564.00	2733.07
565.00	2745.37
566.00	2932.59
567.00	2983.00
568.00	3041.25
569.00	3036.46
570.00	3079.29
571.00	2883.83
572.00	2956.32
573.00	2985.97
574.00	3041.41
575.00	3081.55
576.00	3158.49
577.00	3093.51
578.00	3012.15
579.00	3160.17
580.00	3109.18
581.00	2977.12
582.00	2989.72
583.00	2988.64
584.00	3008.09
585.00	2620.08
586.00	2529.23
587.00	2830.72
588.00	2707.88
589.00	2671.28
590.00	2793.92
591.00	2779.09
592.00	2835.48
593.00	3548.36
594.00	3064.70
